1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  -0.082079879898169  -0.027795635030016  -0.042881437879145  -0.073829770974359  -0.019766795891776  0.053895983950634  0.16444223143156  0.33758967655253  0.20570735164803  0.15720360144552  0.19724245835219  0.095034879718006  -0.16462944819984  -0.53195645492026  -0.35439444795285  -0.12796103499914  -0.20591593303522  -0.11981464828574  0.021726221603718  0.094361446357464  0.43021624707184  0.083912403492688  0.070500392547226  0.054939362444622  0.0064441362950232  -0.030660803713129  -0.042398062946778  -0.069430694983546  0.0041940024169272  -0.00400286081373  
0  0  0  0  0  0  0  -0.10580328010952  0.051342259127892  -0.079565938163129  0.18146422282507  0.15480471717634  -0.36274005539957  0.042975675630181  0.076229617742418  -0.11395474632128  0.080099616107808  -0.25582708405867  -0.23085908035037  0.45696689307661  -0.082768751349195  -0.22776935842419  0.17427021331195  -0.25031879359396  0.35562200192324  -0.041544917957821  -0.2937759559883  0.15672884984365  0.051874009060559  -0.066252625209775  0.050433900040087  -0.15682297439081  -0.0088328207306796  0.093570170620268  -0.046587321984202  -0.018004446713343  0.019428625338946  
0  0  0  0  0  0  0  0.10580255708278  0.10695291918903  -0.055952165115093  -0.1278992806261  -0.16004432435409  0.1961951849739  -0.024047027544256  -0.067948389957757  -0.24943794409138  0.21458368236174  0.091343150224305  0.35048588683501  -0.22414760234911  0.059098277932852  -0.13305396548535  0.3375943986188  -0.39355394167785  0.23432194640044  -0.4372899789907  0.010817097296489  -0.13846005306252  -0.044269653693922  -0.12637960104855  0.061541637477095  -0.095023957672333  0.097122726150184  0.04612856724074  0.0018665663856409  -0.022455037587703  0.024483975924905  
0  0  0  0  0  0  0  0.0077826398293245  0.23235198472439  0.067511037230305  -0.17931804359593  -0.025209217204279  0.0010823087594235  0.087993978082443  0.14871728876696  -0.41322619369288  -0.18254434489437  0.31744510373021  0.056788656038314  0.13191827297569  -0.13963535228462  -0.17063998965464  0.34805880142774  0.38866055433775  -0.24796688873261  0.097922722475091  -0.27900536211319  0.024142584056972  0.041394499811705  -0.14008352853807  -0.1339566236548  0.032007612152777  -0.044028506167967  0.16566563820969  0.1139374690457  -0.012852480063907  -0.010398951720376  
0  0  0  0  0  0  0  0.09147879942526  0.25886335997217  -0.12699649248555  -0.018603212018651  0.074009140405973  -0.13702827747812  0.076937953419984  -0.24447570390088  -0.36341096634671  0.24085113001555  0.098164299739938  -0.18640136828548  0.10782583414945  -0.10306609992456  0.38923090286205  -0.044969112870617  -0.305520578071  -0.38643283436755  0.016722700713484  0.091299066331353  0.22388220006756  -0.17456748472716  0.037849981514605  0.067971230568711  0.16641113355383  0.10908155137272  -0.13821496713425  -0.1042112568572  -0.0077277643912665  0.020548024004116  
0  0  0  0  0  0  0  0.17538158908468  -0.076377707322616  -0.00057312706169082  0.0094144870460586  -0.11378270963319  0.020566554962922  0.21309287340197  -0.42357842296332  0.25233096441636  0.031417579516221  -0.013016306501744  0.20262531271666  0.018396049303965  -0.44436392066906  0.31342139486138  0.059711589694484  0.2191420346313  0.23202022339221  0.043591304330301  -0.23101796573586  0.14564772805388  -0.21281884080448  -0.15479804857403  -0.088447194527957  -0.17223001976232  0.083361569341304  0.12799055957358  -0.053547807656801  -0.047211982917631  0.078323905024062  
0  0  0  0  0  0  0  0.16397855568806  0.1300839968436  -0.12978512309113  -0.079230158721495  0.094981496305617  0.18035520306452  0.0020969696863779  -0.27942142464187  -0.10892620412356  0.34745715599273  0.11229115116597  -0.36647959163192  -0.28504269047144  0.04182361857933  -0.15295368980033  0.049636362364095  0.094967768601492  0.26411596891211  0.39738284697675  0.063346662851834  0.018083499015462  0.23348226846388  0.042866552265969  0.055822104594181  -0.1721228060544  -0.29905998240026  0.044402042569204  0.049740509492574  0.0020642214585063  -0.032596099897299  
0  0  0  0  0  0  0  0.17195823594488  0.060975621382606  0.069532848024174  -0.010699271736631  -0.13773872493318  -0.065060720392545  0.072260840098946  -0.2877580960226  -0.044625842146343  -0.1358399693728  -0.018847296319656  0.27073725259291  0.19738660166432  -0.10869605549714  -0.056088757526664  -0.24702345113352  -0.16369339603838  -0.065550973253149  -0.049519018664864  -0.1497636127599  -0.088834153314415  0.31442253522467  0.3887278956337  0.26605689607577  0.12355482977367  -0.24590990365305  0.17941978613473  0.32383033573342  0.033133944585917  -0.20730620820624  
0  0  0  0  0  0  0  -0.19846887006656  -0.0982936536478  -0.3102486112139  0.10104517938324  0.0030486342950128  -0.096304680583361  -0.052719780853972  0.13927661691468  0.25378955182233  0.49996947266149  0.090118849504188  -0.017144327595894  -0.038392294848835  0.045456002794469  0.10598490417476  0.061198810405341  0.014877954746841  -0.20523827713477  -0.010920305441465  -0.19931700135487  -0.20367255932657  -0.12086966416497  -0.04255397490007  -0.023123504549425  0.15342231210458  -0.0015236252598737  0.38030730546227  0.38630014732176  -0.10192975925781  -0.057364111557104  
0  0  0  0  0  0  0  -0.020638992059979  -0.047310273949785  0.14769060092407  -0.074742937493076  0.052166398018439  0.10492066139327  -0.028917193259201  0.13582131462101  -0.021992004899952  -0.21825552383495  0.038793815112783  -0.10255853140398  -0.043906254510677  0.066195377805285  0.13319706003251  -0.025063924968096  -0.11053258647961  -0.077437761946267  0.0081730721262905  0.015905781603058  0.10410699222659  -0.29600233967284  -0.082492883390308  0.51194910626011  -0.2886814924117  -0.29239880698993  0.25491685799386  0.066471717580002  -0.42240381278579  0.22261008760515  
0  0  0  0  0  0  0  0.13476645108636  -0.15325089689792  0.19274313577489  -0.22158726497796  0.15527836762067  0.11183065412088  0.017158817411949  -0.19862865130578  0.3044472628281  -0.18021350089322  0.46060944415417  -0.43391836922798  0.10766660644615  0.068095717755405  -0.12314254838723  0.012163699239287  -0.27614530599921  -0.018146901908028  -0.14266632672689  -0.18237676080856  -0.072370205065498  0.012776829773101  -0.043740286034586  -0.056481791089684  0.070857919498249  0.28156728100866  0.08189796451671  0.047255861690938  0.057468993759198  -0.036537933464706  
0  0  0  0  0  0  0  0.040961784950154  0.075797683309534  -0.062342755567098  -0.088221332556819  -0.053278034789601  0.24341560184307  -0.16004736905056  0.15743294456045  -0.15359416707139  0.090717540156993  -0.023243375390033  0.075593234997628  -0.070614409088752  0.20310829171048  0.043159068749748  -0.47036142171698  -0.049858204682793  0.017021330550962  0.053927075686647  -0.55687636673593  0.13254234388046  -0.025666534896252  0.17985561008981  -0.17343464717109  -0.13437414210237  0.1226830423019  0.18619801731007  -0.28019336661308  0.055549150359333  0.12320605001852  
