2.5541287763797  0  0.02775315402381  0  -0.12186179064937  0  -0.037514239216246  1.8707939794223  5.4900469839059e-17  -0.10223414484365  2.8005022142711e-17  -0.45727388491354  -5.1257996460833e-17  0.060175110922702  
0  2.7674012452382  0  0.075464282018252  0  -0.097427050714326  0  -7.6492406209162e-17  2.4970459777938  -7.738831392832e-17  0.20535669184567  4.4707419780265e-17  -0.26508645389588  -1.3202737089715e-17  
0.02775315402381  0  2.6544589564398  0  -0.082300727587445  0  0.15656017507726  -0.10223414484367  5.5482394584303e-17  1.5012070124999  1.1534121228428e-16  -0.71070155484959  3.0847882244779e-17  1.0544364887484  
0  0.075464282018252  0  2.5125130206025  0  -0.026674427851612  0  -3.0648697564933e-17  0.20535669184567  -3.0918417278121e-17  1.8035107019943  3.3666270544741e-18  -0.072605170988654  -1.6264498552429e-16  
-0.12186179064937  0  -0.082300727587445  0  2.7126612085457  0  0.070679800324488  -0.45727388491353  -7.1694866334545e-17  -0.71070155484953  4.2004073847408e-17  2.0037905134442  2.8529387050062e-18  0.63671971989926  
0  -0.097427050714326  0  -0.026674427851612  0  2.5262925957027  0  5.1415154234339e-17  -0.26508645389588  -4.2432249042483e-17  -0.072605170988654  -2.01967077124e-17  1.8410057343866  1.9814388405932e-17  
-0.037514239216246  0  0.15656017507726  0  0.070679800324488  0  2.6761432126989  0.060175110922703  2.0447529108092e-17  1.0544364887484  1.6749255803688e-16  0.63671971989927  2.1129252309522e-17  1.6750431358833  
1.8707939794223  -7.6492406209162e-17  -0.10223414484367  -3.0648697564933e-17  -0.45727388491353  5.1415154234339e-17  0.060175110922703  -0.70388996993543  -1.8382188264021e-17  0.050221753805391  -1.3276352346321e-17  -0.37750695869184  5.8312265563159e-18  -0.083244155589382  
5.4900469839059e-17  2.4970459777938  5.5482394584303e-17  0.20535669184567  -7.1694866334545e-17  -0.26508645389588  2.0447529108092e-17  -1.8382188264021e-17  -0.071712863165026  -5.3033422078826e-18  0.2213999079207  -1.590437752808e-17  -0.28576584188825  -9.105514497076e-18  
-0.10223414484365  -7.738831392832e-17  1.5012070124999  -3.0918417278121e-17  -0.71070155484953  -4.2432249042483e-17  1.0544364887484  0.050221753805391  -5.3033422078826e-18  -0.54457291493072  5.196030423765e-17  -0.3335871989467  8.6796136099747e-18  0.58192585518835  
2.8005022142711e-17  0.20535669184567  1.1534121228428e-16  1.8035107019943  4.2004073847408e-17  -0.072605170988654  1.6749255803688e-16  -1.3276352346321e-17  0.2213999079207  5.196030423765e-17  -0.81918498552281  2.0803984355554e-17  -0.078315007921825  4.1271977156023e-17  
-0.45727388491354  4.4707419780265e-17  -0.71070155484959  3.3666270544741e-18  2.0037905134442  -2.01967077124e-17  0.63671971989927  -0.37750695869184  -1.590437752808e-17  -0.3335871989467  2.0803984355554e-17  -0.2922104953408  -3.450752161931e-18  0.2870299707695  
-5.1257996460833e-17  -0.26508645389588  3.0847882244779e-17  -0.072605170988654  2.8529387050062e-18  1.8410057343866  2.1129252309522e-17  5.8312265563159e-18  -0.28576584188825  8.6796136099747e-18  -0.078315007921825  -3.450752161931e-18  -0.77858245102674  2.4585735319692e-17  
0.060175110922702  -1.3202737089715e-17  1.0544364887484  -1.6264498552429e-16  0.63671971989926  1.9814388405932e-17  1.6750431358833  -0.083244155589382  -9.105514497076e-18  0.58192585518835  4.1271977156023e-17  0.2870299707695  2.4585735319692e-17  -0.44548753067602  
