2.5541287763797  0  0.02775315402381  0  -0.12186179064937  0  -0.037514239216246  2.0665143191815  0  0.014217366065066  0  -0.49501464006615  0  -0.056451683927817  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  2.7674012452382  0  0.075464282018252  0  -0.097427050714326  0  0  2.849769924049  0  0.2693955454755  0  -0.34776700974045  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0.02775315402381  0  2.6544589564398  0  -0.082300727587445  0  0.15656017507726  0.014217366065066  0  2.1179426847783  0  -0.52617632801634  0  0.85888619830673  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0.075464282018252  0  2.5125130206025  0  -0.026674427851612  0  0  0.2693955454755  0  1.9398953317272  0  -0.095238765698741  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
-0.12186179064937  0  -0.082300727587445  0  2.7126612085457  0  0.070679800324488  -0.49501464006615  0  -0.52617632801634  0  2.4900343137378  0  0.46445646068979  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  -0.097427050714326  0  -0.026674427851612  0  2.5262925957027  0  0  -0.34776700974045  0  -0.095238765698741  0  1.989087675014  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
-0.037514239216246  0  0.15656017507726  0  0.070679800324488  0  2.6761432126989  -0.056451683927818  0  0.85888619830673  0  0.46445646068979  0  2.250171627814  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
2.0665143191815  0  0.014217366065065  0  -0.49501464006615  0  -0.056451683927818  1.0595873768083  0  1.3778220713519  0  -0.47886548769434  0  -1.3829046269995  3.6456899244294  0  0.35014766255714  0  -1.1985406498562  0  -0.44415057140575  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  2.849769924049  0  0.2693955454755  0  -0.34776700974045  0  0  2.9681956917707  0  0.77513645493582  0  -1.0007025225881  0  0  5.8092147775366  0  0.77139930460999  0  -0.99591184376258  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0.014217366065066  0  2.1179426847783  0  -0.52617632801634  0  0.85888619830673  1.3778220713519  0  6.0402593504877  0  2.1471087663693  0  -2.2553102253273  0.35014766255714  0  4.9123187804815  0  -0.65949234253077  0  1.3652999352587  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0.2693955454755  0  1.9398953317272  0  -0.095238765698741  0  0  0.77513645493581  0  0.35002670023029  0  -0.27397753006581  0  0  0.77139930460999  0  3.2033385065708  0  -0.27247857742617  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
