2.5541287763797  0  0.02775315402381  0  -0.12186179064937  0  -0.037514239216246  1.8707939794222  -1.1822239340437e-16  -0.10223414484375  -4.3164814390539e-17  -0.4572738849133  1.4417389591897e-17  0.060175110922769  0  0  0  0  0  0  0  0  0  0  
0  2.7674012452382  0  0.075464282018252  0  -0.097427050714326  0  3.2251547750308e-17  2.4970459777938  -3.8817414344427e-16  0.20535669184539  -4.5914367319648e-16  -0.26508645389607  -3.4603576188392e-17  0  0  0  0  0  0  0  0  0  0  
0.02775315402381  0  2.6544589564398  0  -0.082300727587445  0  0.15656017507726  -0.10223414484372  1.3082423861791e-16  1.5012070125001  -1.668733499511e-16  -0.7107015548493  -1.4314299190727e-17  1.0544364887485  0  0  0  0  0  0  0  0  0  0  
0  0.075464282018252  0  2.5125130206025  0  -0.026674427851612  0  2.5204127087905e-17  0.20535669184539  -5.2394463784024e-17  1.803510701995  -7.3061928852805e-17  -0.072605170988892  2.8674973138448e-16  0  0  0  0  0  0  0  0  0  0  
-0.12186179064937  0  -0.082300727587445  0  2.7126612085457  0  0.070679800324488  -0.45727388491329  2.9402045284029e-16  -0.71070155484935  -6.1630187958882e-17  2.0037905134437  1.5313524251127e-16  0.63671971989915  0  0  0  0  0  0  0  0  0  0  
0  -0.097427050714326  0  -0.026674427851612  0  2.5262925957027  0  -3.8387770819648e-17  -0.26508645389607  7.5569164480883e-17  -0.072605170988891  -5.3831067844302e-17  1.8410057343858  -1.0120168738323e-16  0  0  0  0  0  0  0  0  0  0  
-0.037514239216246  0  0.15656017507726  0  0.070679800324488  0  2.6761432126989  0.060175110922763  3.3492551130393e-16  1.0544364887486  -2.4455664171447e-16  0.63671971989916  1.0724993071989e-16  1.6750431358834  0  0  0  0  0  0  0  0  0  0  
1.8707939794222  3.2251547750308e-17  -0.10223414484372  2.5204127087905e-17  -0.45727388491329  -3.8387770819648e-17  0.060175110922763  -0.70388996993537  -5.1748118673439e-17  0.050221753805747  8.1275593972856e-18  -0.3775069586918  -2.93268005898e-17  -0.083244155589413  0  0  0  0  0  0  0  0  0  0  
-1.1822239340437e-16  2.4970459777938  1.3082423861791e-16  0.20535669184539  2.9402045284029e-16  -0.26508645389607  3.3492551130393e-16  -5.1748118673439e-17  -0.071712863165023  -1.2412438643001e-16  0.22139990792078  -6.7651193827711e-17  -0.28576584188819  1.8219174416908e-16  0  0  0  0  0  0  0  0  0  0  
-0.10223414484375  -3.8817414344427e-16  1.5012070125001  -5.2394463784024e-17  -0.71070155484935  7.5569164480883e-17  1.0544364887486  0.050221753805747  -1.2412438643001e-16  -0.54457291492943  -1.3342241115362e-16  -0.33358719894695  5.3015872742935e-17  0.58192585518844  0  0  0  0  0  0  0  0  0  0  
-4.3164814390539e-17  0.20535669184539  -1.668733499511e-16  1.803510701995  -6.1630187958882e-17  -0.072605170988891  -2.4455664171447e-16  8.1275593972856e-18  0.22139990792078  -1.3342241115362e-16  -0.81918498552305  -7.1090154690384e-17  -0.078315007921787  -4.9570539365572e-17  0  0  0  0  0  0  0  0  0  0  
